file,index,orig_id,label,start,end,seq_len,k,energy_mfe,keys
000928.npz,928,000929_label1,1,0,300,300,6,-54.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000929.npz,929,000930_label1,1,0,300,300,6,-63.1,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000930.npz,930,000931_label1,1,0,300,300,6,-65.1,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000931.npz,931,000932_label1,1,0,300,300,6,-68.1,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000932.npz,932,000933_label1,1,0,300,300,6,-92.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000933.npz,933,000934_label1,1,0,300,300,6,-54.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000934.npz,934,000935_label1,1,0,300,300,6,-61.3,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000935.npz,935,000936_label1,1,0,300,300,6,-64.2,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000936.npz,936,000937_label1,1,0,300,300,6,-13.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000937.npz,937,000938_label1,1,0,300,300,6,-53.2,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000938.npz,938,000939_label1,1,0,300,300,6,-33.42,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000939.npz,939,000940_label1,1,0,300,300,6,-48.94,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000940.npz,940,000941_label1,1,0,300,300,6,-51.5,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000941.npz,941,000942_label1,1,0,300,300,6,-66.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000942.npz,942,000943_label1,1,0,300,300,6,-54.7,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000943.npz,943,000944_label1,1,0,300,300,6,-63.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000944.npz,944,000945_label1,1,0,300,300,6,-58.4,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000945.npz,945,000946_label1,1,0,300,300,6,-64.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000946.npz,946,000947_label1,1,0,300,300,6,-66.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000947.npz,947,000948_label1,1,0,300,300,6,-56.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000948.npz,948,000949_label1,1,0,300,300,6,-69.1,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000949.npz,949,000950_label1,1,0,300,300,6,-60.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000950.npz,950,000951_label1,1,0,300,300,6,-65.5,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000951.npz,951,000952_label1,1,0,300,300,6,-49.2,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000952.npz,952,000953_label1,1,0,300,300,6,-64.6,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000953.npz,953,000954_label1,1,0,300,300,6,-62.3,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000954.npz,954,000955_label1,1,0,300,300,6,-55.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000955.npz,955,000956_label1,1,0,300,300,6,-39.4,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000956.npz,956,000957_label1,1,0,300,300,6,-45.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000957.npz,957,000958_label1,1,0,300,300,6,-43.2,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000958.npz,958,000959_label1,1,0,300,300,6,-57.7,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000959.npz,959,000960_label1,1,0,300,300,6,-52.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000960.npz,960,000961_label1,1,0,300,300,6,-60.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000961.npz,961,000962_label1,1,0,300,300,6,-85.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000962.npz,962,000963_label1,1,0,300,300,6,-47.7,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000963.npz,963,000964_label1,1,0,300,300,6,-53.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000964.npz,964,000965_label1,1,0,300,300,6,-62.4,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000965.npz,965,000966_label1,1,0,300,300,6,-36.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000966.npz,966,000967_label1,1,0,300,300,6,-40.2,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000967.npz,967,000968_label1,1,0,300,300,6,-63.5,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000968.npz,968,000969_label1,1,0,300,300,6,-40.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000969.npz,969,000970_label1,1,0,300,300,6,-56.2,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000970.npz,970,000971_label1,1,0,300,300,6,-67.1,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000971.npz,971,000972_label1,1,0,300,300,6,-86.1,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000972.npz,972,000973_label1,1,0,300,300,6,-42.7,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000973.npz,973,000974_label1,1,0,300,300,6,-64.4,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000974.npz,974,000975_label1,1,0,300,300,6,-32.7,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000975.npz,975,000976_label1,1,0,300,300,6,-62.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000976.npz,976,000977_label1,1,0,300,300,6,-65.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000977.npz,977,000978_label1,1,0,300,300,6,-56.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000978.npz,978,000979_label1,1,0,300,300,6,-54.1,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000979.npz,979,000980_label1,1,0,300,300,6,-43.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000980.npz,980,000981_label1,1,0,300,300,6,-68.6,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000981.npz,981,000982_label1,1,0,300,300,6,-74.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000982.npz,982,000983_label1,1,0,300,300,6,-31.5,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000983.npz,983,000984_label1,1,0,300,300,6,-65.2,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000984.npz,984,000985_label1,1,0,300,300,6,-48.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000985.npz,985,000986_label1,1,0,300,300,6,-60.4,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000986.npz,986,000987_label1,1,0,300,300,6,-93.6,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000987.npz,987,000988_label1,1,0,300,300,6,-90.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000988.npz,988,000989_label1,1,0,300,300,6,-35.14,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000989.npz,989,000990_label1,1,0,300,300,6,-73.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000990.npz,990,000991_label1,1,0,300,300,6,-58.4,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000991.npz,991,000992_label1,1,0,300,300,6,-67.5,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000992.npz,992,000993_label1,1,0,300,300,6,-59.7,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000993.npz,993,000994_label1,1,0,300,300,6,-61.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000994.npz,994,000995_label1,1,0,300,300,6,-71.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000995.npz,995,000996_label1,1,0,300,300,6,-84.0,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000996.npz,996,000997_label1,1,0,300,300,6,-70.8,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000997.npz,997,000998_label1,1,0,300,300,6,-33.4,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000998.npz,998,000999_label1,1,0,300,300,6,-76.9,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
000999.npz,999,001000_label1,1,0,300,300,6,-48.6,paired_flag|unpaired_flag|region_len_norm|mfe_energy_norm
